id,room,education,nationality,occupation,cause,hometown,record
3904,7,41,1,99,05010200,210000,523
1215,1,70,1,99,05010300,500230,416
3276,10,40,1,9,05010200,310000,532
3216,33,60,1,99,06080101,510824,448
3321,0,80,5,9,05010200,650000,142
3435,24,40,1,9,06011900,310000,313
3291,39,70,1,9,05010200,520000,335
1778,37,80,1,99,06015200,321300,283
190,5,70,1,99,05010300,321084,345
4093,21,70,1,99,05010200,310000,95
1845,14,70,1,99,05010300,610000,53
3551,27,60,1,9,06015300,510000,493
4076,19,60,1,99,05010300,500000,72
3970,0,90,1,99,05010200,360000,276
4047,33,70,1,99,05010200,140000,33
3608,27,60,1,9,06011900,430000,313
1301,21,80,1,9,06013600,220000,324
3268,12,80,1,9,05010200,220000,123
3838,13,70,1,9,05010200,340000,332
4032,15,80,1,99,05010200,410000,34
3332,0,70,1,9,05010200,340000,451
3818,5,60,1,9,06015300,310000,275
3228,12,41,1,9,05010300,350000,516
2475,2,70,1,9,06015300,310000,157
155,7,70,1,9,06070102,360902,207
3467,15,60,1,99,06015300,320000,275
3767,38,70,1,99,05010200,430000,530
1421,36,80,1,9,05010300,330000,92
4091,42,60,1,99,06010100,410000,363
3710,28,70,1,9,05010300,340000,455
2831,0,80,1,99,06013600,310104,62
3669,8,70,1,9,06013600,620000,457
2655,33,70,1,99,05010700,431100,359
2512,23,60,1,99,05010300,330500,367
3386,14,40,1,9,05010300,320000,291
3351,21,70,1,9,05010300,520000,367
3688,27,30,1,9,05010300,360000,280
3725,33,60,1,9,02010600,310000,541
3005,39,70,5,99,05010200,650000,537
4127,43,70,1,99,05010200,320900,226
3297,0,60,1,99,02010700,340000,154
3320,23,60,1,8,04010901,370000,124
3345,3,40,1,9,03080400,310000,98
2469,29,70,1,99,03041100,310000,49
3059,5,80,1,99,04010100,640322,63
3018,24,90,15,99,06080101,500240,448
2515,32,30,1,99,03041100,310104,474
3278,37,70,1,9,05010200,430000,153
2998,11,90,1,9,05010300,330000,507
4086,19,60,1,99,05010300,330000,420
3937,6,60,1,99,06010100,230000,365
1402,13,90,1,99,05010300,310104,417
3304,33,70,5,99,05010200,652900,12
4125,43,80,1,99,06080101,350900,356
3298,28,70,1,99,04010901,410000,314
3463,3,80,1,99,05011000,310000,41
3337,27,80,1,9,06080101,510000,173
3437,26,70,1,99,06013600,310000,339
1415,32,30,1,9,05010300,310000,92
98,6,90,15,9,05010200,520000,27
3808,38,70,1,9,06013600,320000,381
3485,9,80,1,9,05010200,450000,241
3266,12,90,1,9,05010200,420000,151
3253,28,21,1,99,05010300,310000,319
3917,38,71,1,99,05010300,320000,296
3771,22,70,1,99,06013600,340000,52
1193,26,20,1,9,03080400,320000,535
2650,26,70,1,99,02011500,341222,497
111,5,90,15,9,05010200,520000,27
2130,25,41,1,9,05010300,520000,367
4012,22,60,1,9,05010300,350000,179
3636,31,90,7,99,06013600,513400,109
3605,31,41,1,99,05010200,310000,401
3426,26,80,1,9,04013200,340000,141
3451,28,30,1,99,03041100,370000,380
3438,1,40,1,99,05010200,370000,205
362,27,70,1,9,05010300,310000,240
1219,29,70,1,99,05010300,361026,416
2521,34,80,1,99,03041100,440901,78
3427,27,80,1,9,04013200,320000,141
1220,27,60,1,99,05010300,411400,416
351,28,70,1,9,06015200,350000,305
2135,33,70,1,9,05010300,410000,367
3827,35,70,1,99,06015300,310113,322
3975,8,60,1,99,06013600,360000,90
3711,28,70,1,9,05010300,340000,400
2858,39,80,1,9,06013600,230000,520
297,30,70,1,9,05010300,450000,479
298,33,70,1,99,06013600,220000,520
3977,3,80,1,99,06015300,420000,104
3689,39,41,1,9,05010200,340000,267
3474,2,40,1,9,05010300,310000,147
4087,43,20,1,99,06013600,320000,39
2180,28,80,1,99,05010300,522700,367
1765,30,80,1,99,03041100,341824,242
420,25,60,1,99,05010100,110108,106
1373,30,20,1,99,06013600,310000,324
3654,33,70,1,9,06011900,330000,313
250,32,70,1,99,05010300,310000,37
4115,43,70,1,99,06013600,340300,93
2530,30,70,1,9,05010300,500000,367
1396,32,20,1,9,03041100,530000,544
1131,34,30,1,99,06013600,650000,475
2187,35,70,1,99,05010300,500226,367
2506,22,40,1,9,03041100,340000,16
2985,30,90,15,9,05010200,520000,517
1759,6,90,1,99,03041100,341221,242
3296,25,30,1,9,05010300,440000,404
3502,38,60,1,99,06015300,340200,210
2904,32,71,1,99,05011000,310115,447
1005,35,30,1,9,04010600,340000,490
3402,33,80,15,9,05010200,520000,58
635,12,90,1,9,05010300,420000,508
3787,29,20,1,99,03041100,310000,143
3250,33,70,1,99,02011500,420000,414
3903,34,30,1,99,05010700,320000,383
3538,35,60,1,99,06013600,340000,221
1342,36,70,1,9,06013600,220000,303
3741,22,20,1,9,03060601,310000,42
3830,40,20,1,9,03041100,140000,242
3442,1,70,1,4,06011900,430000,313
864,39,61,1,99,06080101,310000,77
3851,23,70,1,9,06011900,440000,313
2520,32,70,1,99,05010300,500226,367
3037,28,70,1,9,06015300,340000,13
2189,34,70,1,99,05010300,500226,367
3213,35,60,1,99,05010200,310104,131
3550,38,80,1,9,06015300,310000,493
3311,27,30,1,9,03060601,370000,65
1304,39,70,1,99,06013600,310000,324
3897,3,60,1,99,05010200,310000,115
2188,29,80,1,99,05010300,500226,367
3783,25,70,1,99,04010300,410000,278
928,34,40,1,99,03080300,310110,299
3088,35,50,1,99,05010700,310106,204
3852,26,80,1,9,05010200,360000,352
3747,43,60,1,9,05010200,310000,341
1295,29,70,1,2,03080400,230000,17
2498,26,81,1,9,03041100,310000,474
3359,32,90,1,9,02010100,340000,481
3712,43,60,1,9,06015300,310000,270
315,29,70,1,9,04010100,370000,6
3776,32,70,1,99,06011900,330000,313
3092,29,80,1,99,06080101,421087,448
3756,27,70,1,99,06015300,340000,441
1409,5,38,1,9,05010300,310000,92
3739,35,80,1,9,06010100,340000,239
354,28,30,1,99,06070102,220600,231
3729,30,70,1,9,06080101,370000,21
3404,35,80,1,99,04010300,310104,349
3527,41,80,1,99,05010300,310105,536
324,29,70,1,9,06070102,420000,60
3870,34,70,1,99,05010200,130000,182
3017,36,80,1,99,06080101,210601,448
3416,43,90,1,9,05010200,370000,528
977,32,30,1,99,06070102,222424,32
1451,34,80,1,99,05010300,340621,102
326,29,70,1,9,06080101,310000,245
2190,2,70,1,99,05010300,500226,367
3324,27,31,1,9,03050600,210000,487
1645,31,30,1,99,03041100,341100,409
3734,32,70,1,9,06011900,440000,313
3988,35,70,1,99,05010200,340000,247
3260,35,70,1,9,05010200,320000,153
1370,34,70,1,99,06013600,430500,54
3795,27,60,1,9,06080101,510000,326
2634,36,70,1,9,05010300,320000,345
3629,39,80,1,99,05010200,370000,96
2527,35,80,1,9,05010300,500000,367
895,30,70,1,9,03041100,340000,302
3445,7,30,1,99,05010200,310000,192
3786,30,70,1,99,06011900,440000,313
283,38,70,1,9,05010300,230000,382
2364,39,70,1,99,05010300,310104,163
1452,33,70,1,99,06013600,341300,213
2776,39,80,1,99,05010300,500000,367
2729,30,60,1,9,05010300,330000,101
870,33,30,1,99,05010300,360000,240
1627,34,40,3,99,03041100,640100,242
888,36,90,1,99,06080101,320000,473
3215,35,70,1,99,06013600,411725,443
3751,24,70,1,99,06013600,220000,81
873,37,70,1,99,03041100,360000,254
3108,31,30,1,99,03041100,350000,444
2821,34,60,1,99,05010300,310101,293
2896,36,80,18,99,06013600,530000,161
3025,31,50,1,99,06080101,310105,448
374,36,60,1,99,03031200,320000,7
2181,38,90,1,99,05010300,522725,367
3775,30,70,19,99,05010300,460000,298
2497,31,50,1,9,03041100,310000,474
3547,38,60,1,9,05010300,500000,329
3790,40,70,1,9,06015300,510000,117
3050,39,80,1,9,03080600,420000,411
3242,23,70,1,9,06013600,340000,443
2125,34,80,1,9,06080101,370000,458
3816,34,70,1,9,06080303,430000,353
3752,41,70,1,99,06015300,350000,270
3028,33,90,1,9,04010300,510000,183
3413,29,70,1,99,05011000,451021,323
3768,38,70,1,99,06013600,310000,522
